,"﻿""sno""",sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act
1069,500229107,YouBike2.0_新北市立圖書館新莊中港分館,13,9,新莊區,20231118113914,25.04643,121.45222,中港路360-6號(對面),Xinzhuang Dist,YouBike2.0_New Taipei City Library Xinzhuang Zhonggang Branch,"No. 360-6, Zhonggang Rd. (Opposite)",4,1
1070,500229108,YouBike2.0_登龍平面停車場,32,7,新莊區,20231118113914,25.03662,121.45654,登龍街/中正路口(東南側),Xinzhuang Dist,YouBike2.0_Denglong Parking Lot,Denglong St. & Zhongzheng Rd. (Southeast),25,1
1071,500229110,YouBike2.0_新莊運動公園地下停車場,14,2,新莊區,20231118113914,25.04300,121.44941,復興路一段113號對面,Xinzhuang Dist,YouBike2.0_XinZhuang Sports Park Parking,"No. 113, Sec. 1, Fuxing Rd. (Opposite)",12,1
1072,500229112,YouBike2.0_長青公園,11,6,新莊區,20231118113914,25.04246,121.45662,博愛路2巷3號(對側),Xinzhuang Dist,YouBike2.0_Changqing Park,"No. 3, Ln. 2, Bo'ai Rd. (Opposite)",4,1
1073,500231001,YouBike2.0_三多第1市民活動中心,23,0,樹林區,20231118113914,25.01637,121.40426,福興街17號,Shulin Dist,YouBike2.0_First of Sanduo Civil Activity Center,"No.17, Fuxing St., Shulin Dist",23,1
1074,500231002,YouBike2.0_俊興三龍街口,17,3,樹林區,20231118113914,25.01713,121.41828,俊興街263號,Shulin Dist,YouBike2.0_Junxing & Sanlong Intersection,"No. 263, Junxing St.",14,1
1075,500231003,YouBike2.0_全球傳動科技公司,16,3,樹林區,20231118113914,25.0073,121.41496,三多路123號對側,Shulin Dist,YouBike2.0_TBI MOTION Technology Company,"No. 123, Sanduo Rd., Shulin Dist.(Opposite)",13,1
1076,500231004,YouBike2.0_光華公園,20,3,樹林區,20231118113914,25.00557,121.41306,保安街二段269號對側,Shulin Dist,YouBike2.0_Guanghua Park,"No.269, Sec. 2, Bao’an St. (opposite)",17,1
1077,500231005,YouBike2.0_樹林工業區,28,2,樹林區,20231118113914,25.00088,121.41608,保安街二段6號前,Shulin Dist,YouBike2.0_Shulin industrial zone,"No.6, Sec. 2, Bao’an St., Shulin Dist.",26,1
1078,500231006,YouBike2.0_樹林大安站,61,8,樹林區,20231118113914,24.99738,121.42181,大安路118-1號前,Shulin Dist,YouBike2.0_Shulin Da’an,"No.118-1, Da’an Rd., Shulin Dist.",53,1
1079,500231007,YouBike2.0_文林國小(潭興街),19,0,樹林區,20231118113914,24.99828,121.42462,潭興街65號斜對面,Shulin Dist,YouBike2.0_Wenlin Elementary School( Tanxing St.),"No. 65, Tan Xing St., Shulin Dist.",19,1
1080,500231008,YouBike2.0_樹林國民運動中心,19,0,樹林區,20231118113914,25.0042,121.42285,中正路188-6號,Shulin Dist,YouBike2.0_Shulin Civil Sports Center,"No.188-6,Zhongzheng Rd.,Shulin Dist.",19,1
1081,500231009,YouBike2.0_俊英俊保路口,12,6,樹林區,20231118113914,25.0091,121.42487,俊保路12號,Shulin Dist,YouBike2.0_Junying & Junbao Intersection,"No. 12, Junbao Rd.",6,1
1082,500231010,YouBike2.0_柑園國小,14,3,樹林區,20231118113914,24.95615,121.38966,柑園街一段353號(前),Shulin Dist,YouBike2.0_Ganyuan Elementary School,"No. 353, Sec. 1, Ganyuan St.",10,1
1083,500231011,YouBike2.0_樹林藝文綜合行政大樓,34,7,樹林區,20231118113914,24.99602,121.42949,保安街一段14巷53號對側,Shulin Dist,YouBike2.0_Shulin Art & Administrative Center,"No. 53, Ln. 14, Sec.1, Bao'an St., Shulin Dist.(opposite)",27,1
1084,500231012,YouBike2.0_民生親子公園,16,2,樹林區,20231118113914,24.99298,121.42819,保安街一段與14巷口,Shulin Dist,YouBike2.0_Minsheng Parent-child Park,"No.1, Ln. 14, Sec. 1, Bao’an St., Shulin Dist",14,1
1085,500231013,YouBike2.0_長壽親子公園,26,1,樹林區,20231118113914,24.9917,121.42203,樹德街33之2號,Shulin Dist,YouBike2.0_Changshou Parent-child Park,"No.33-2, Shude St.",25,1
1086,500231014,YouBike2.0_大安路307巷口,18,0,樹林區,20231118113914,24.99216,121.41772,大安路與大安路307巷口,Shulin Dist,YouBike2.0_Ln. 307 Daan & Daan Intersection,"Ln. 307 Daan & Daan Intersection, Shulin Dist.",18,1
1087,500231015,YouBike2.0_樹林國小,15,1,樹林區,20231118113914,24.98886,121.41765,啟智街與文化街口,Shulin Dist,YouBike2.0_Shulin elementary school,"Wenhua St./Qizhi St., Shulin Dist., New Taipei City",14,1
1088,500231016,YouBike2.0_樹林火車站(後站),38,2,樹林區,20231118113914,24.9917,121.42417,後站街6巷11號斜對面,Shulin Dist,YouBike2.0_Shulin Railway Rear Station,"No.11, Ln. 6, Houzhan St. (opposite)",30,1
1089,500231017,YouBike2.0_中山新興街口,12,0,樹林區,20231118113914,24.97512,121.40049,中山路三段71號對側,Shulin Dist,YouBike2.0_Zhongshan & Xinxing Intersection,"No.71, Sec. 3, Zhongshan Rd., Shulin Dist.",12,1
1090,500231018,YouBike2.0_育德國小,16,3,樹林區,20231118113914,24.97062,121.3925,佳園路一段34號,Shulin Dist,YouBike2.0_Yude Elementary School,"No. 34, Sec. 1, Jiayuan Rd.",13,1
1091,500231019,YouBike2.0_文林國小,13,0,樹林區,20231118113914,24.9979,121.426,千歲街59號,Shulin Dist,YouBike2.0_Wenlin Elementary School,"No.59, Qiansui St.",13,1
1092,500231020,YouBike2.0_南樹林火車站,12,11,樹林區,20231118113914,24.9802,121.409,中山路二段東興路口(火車站右側人行道),Shulin Dist,YouBike2.0_Shulin South Station,"Sec. 2, Zhongshan Rd. / Dongxing St. intersection",1,1
1093,500231021,YouBike2.0_味王街,5,1,樹林區,20231118113914,24.9747,121.404,樹林區味王街3號(馬路側),Shulin Dist,YouBike2.0_St. Weiwang,"No. 3, Weiwang Street, Shulin Dist.",4,1
1094,500231022,YouBike2.0_中山八德街口,16,0,樹林區,20231118113914,24.98511,121.41761,中山路二段10號對側,Shulin Dist,YouBike2.0_Zhongshan & Bade Intersection,"No.10, Zhongshan Rd. (Opposite)",16,1
1095,500231023,YouBike2.0_中山大安路口,16,3,樹林區,20231118113914,24.98286,121.41182,中山路二段89號(前人行道),Shulin Dist,YouBike2.0_Zhongshan Da'an Rd. Intersection,"No. 89, Sec. 2, Zhongshan Rd.",13,1
1096,500231024,YouBike2.0_彭福國小,21,4,樹林區,20231118113914,24.9804,121.4233,國凱街/國凱街136巷口(東北側),Shulin Dist,YouBike2.0_Pengfu Elementary School,"Guokai St.& Ln. 136, Guokai St. Intersection(Northeast)",17,1
1097,500231025,YouBike2.0_大同國小,24,2,樹林區,20231118113914,24.98114,121.41683,大元街2巷11號西北側,Shulin Dist,YouBike2.0_Datong Elementary School,"No. 11, Ln. 2, Dayuan St.(Northwest)",22,1
1098,500231026,YouBike2.0_東陽市民活動中心,18,1,樹林區,20231118113914,24.98205,121.41224,鎮前街467號(前),Shulin Dist,YouBike2.0_Dongyang Civil Activity Center,"No.467, Zhenqian St., Shulin Dist",17,1
1099,500231027,YouBike2.0_山佳火車站,18,5,樹林區,20231118113914,24.97271,121.39317,山佳街47號(對面),Shulin Dist,YouBike2.0_Shanjia Railway Station,"No. 47, Shanjia St. (Opposite)",13,1
1100,500231028,YouBike2.0_學成大成路口,33,13,樹林區,20231118113914,24.94587,121.38236,大成路與學成路口,Shulin Dist,YouBike2.0_Xuecheng & Dacheng Intersection,Xuecheng Rd./Dacheng Rd.(intersecion),18,1
1101,500231029,YouBike2.0_學成大義路口,28,17,樹林區,20231118113914,24.9453,121.37838,大義路182號,Shulin Dist,YouBike2.0_Xuecheng & Dayi Intersection,"No. 182, Dayi Rd.",10,1
1102,500231030,YouBike2.0_森林公園,24,12,樹林區,20231118113914,24.94819,121.37975,學勤路382號對側,Shulin Dist,YouBike2.0_Forest Park,"No.382, Xueqin Rd., Shulin Dist.(opposite)",12,1
1103,500231031,YouBike2.0_中山立仁街口,21,5,樹林區,20231118113914,24.9886,121.42178,中山路一段177-1號(旁),Shulin Dist,YouBike2.0_Zhongsha Liren Intersection,"No. 177-1, Sec. 1, Zhongshan Rd. Shulin Dist.",16,1
1104,500231032,YouBike2.0_俊英街219巷口,17,3,樹林區,20231118113914,25.01294,121.42365,俊英街/俊英街219巷口,Shulin Dist,"YouBike2.0_Lane 219, Junying St.","Junying St. & Lane 219, Junying St.",14,1
1105,500231033,YouBike2.0_柑園街一段51巷口,18,12,樹林區,20231118113914,24.96029,121.40316,柑園街一段45號(對面),Shulin Dist,"YouBike2.0_Ln. 51, Sec. 1, Ganyuan St. Intersection","No. 45, Sec. 1, Ganyuan St. Shulin Dist.",6,1
1106,500231034,YouBike2.0_八德街東豐街口,12,6,樹林區,20231118113914,24.97427,121.41946,八德街/東豐街口(東南側),Shulin Dist,YouBike2.0_Bade St./ Dongfeng St. Intersection.,Bade St./ Dongfeng St. Intersection. Shulin Dist.,6,1
1107,500231035,YouBike2.0_學勤大有路口,11,2,樹林區,20231118113914,24.94864,121.38399,學勤路/大有路口(東南側),Shulin Dist,YouBike2.0_Xueqin Dayou Rd. Intersection,Xueqin & Dayou Rd. Intersection(Southeast),9,1
1108,500231036,YouBike2.0_三多國小,21,9,樹林區,20231118113914,25.01638,121.40701,三福街89號北側,Shulin Dist,YouBike2.0_Sanduo Elementary School,"No.89, Sanfu St.(oppsite)",12,1
1109,500231037,YouBike2.0_樹林區公所,17,15,樹林區,20231118113914,24.98976,121.42477,博愛街198-5號對側,Shulin Dist,YouBike2.0_Shulin District Office,"No.198-5, Bo’ai St., Shulin Dist.",2,1
1110,500231038,YouBike2.0_樹林大安活動中心,23,1,樹林區,20231118113914,24.98636,121.41489,復興路372巷24號,Shulin Dist,YouBike2.0_Shulin Da'an Activity Center,"No. 24, Ln. 372, Fuxing Rd.",22,1
1111,500231039,YouBike2.0_樹林區衛生所,15,2,樹林區,20231118113914,24.98379,121.41503,中山路二段80號(對面),Shulin Dist,YouBike2.0_Shulin District Public Health Center,"No.80, Sec. 2, Zhongshan Rd.(opposite)",13,1
1112,500231040,YouBike2.0_億光電子(樹林高中),22,0,樹林區,20231118113914,24.98356,121.4236,中華路與樹中二街口,Shulin Dist,"YouBike2.0_Everlight Electronics Co.,Ltd (Shulin Senior High School)",Zhonghua Rd./Shuzhong 2nd St.(oppsite),22,1
1113,500231041,YouBike2.0_四維國凱街口(立天下社區),12,1,樹林區,20231118113914,24.97934,121.42241,四維路與國凱街口,Shulin Dist,YouBike2.0_Siwei & Guokai Intersection,Siwei Rd. & Guokai St. Intersection,11,1
1114,500231042,YouBike2.0_柑園五里聯合活動中心,20,10,樹林區,20231118113914,24.95096,121.38646,佳園路三段128號(前),Shulin Dist,YouBike2.0_5 Villages in Ganyuan Joint Activity Center,"No.128, Sec. 3, Jiayuan Rd.",10,1
1115,500231043,YouBike2.0_中正保安街三段口,11,5,樹林區,20231118113914,25.01239,121.41274,中正路/保安街三段口(西南側),Shulin Dist,YouBike2.0_Zhongzheng Bao'an St. Intersection,"Zhongzheng Rd. & Sec. 3, Bao'an St. Intersection(Southwest)",6,1
1116,500231044,YouBike2.0_大安文化街口,21,4,樹林區,20231118113914,24.98962,121.41595,大安文化街口南側,Shulin Dist,YouBike2.0_Da’an Wenhua Intersection,Da’an Rd.& Wenhua St.Intersection(South),17,1
1117,500231045,YouBike2.0_中正千歲街口,17,0,樹林區,20231118113914,24.99948,121.42756,中正路/千歲街(東北側),Shulin Dist,YouBike2.0_Zhongzheng Qiansui Intersection,Zhongzheng Rd. & Qiansui St.(Northeast),17,1
1118,500231046,YouBike2.0_中華路12巷口,11,3,樹林區,20231118113914,24.98235,121.42132,中華路/中華路12巷(東北側),Shulin Dist,"YouBike2.0_Ln. 12, Zhonghua Rd. Intersection","Zhonghua Rd. & Ln. 12, Zhonghua Rd.(Northeast)",8,1
1119,500231047,YouBike2.0_鹿角溪公園,13,0,樹林區,20231118113914,24.97151,121.39591,鹿角溪公園(東南側),Shulin Dist,YouBike2.0_Lujiaoxi Park,Lujiaoxi Park,13,1
1120,500231048,YouBike2.0_東興街,15,7,樹林區,20231118113914,24.97872,121.40999,東興街12號(對面),Shulin Dist,YouBike2.0_Dongxing St.,"No. 12, Dongxing St.(Opposite)",8,1
1121,500231049,YouBike2.0_東大街,15,7,樹林區,20231118113914,24.97563,121.40947,東大街162號(對面),Shulin Dist,YouBike2.0_Dongda St.,"No. 162, Dongda St.(Opposite)",8,1
1122,500231050,YouBike2.0_東順街36巷口,11,6,樹林區,20231118113914,24.97831,121.41149,東順街23號(對面),Shulin Dist,"YouBike2.0_Ln. 36, Dongshun St. Intersection","No. 23, Dongshun St.(Opposite)",4,1
1123,500231051,YouBike2.0_中華路379巷口,14,4,樹林區,20231118113914,24.97986,121.41239,中華路379巷2號(旁),Shulin Dist,"YouBike2.0_Ln. 379, Zhonghua Rd. Intersection","No. 2, Ln. 379, Zhonghua Rd.",10,1
1124,500231052,YouBike2.0_俊英街125巷口,15,2,樹林區,20231118113914,25.01080,121.42446,俊英街250號(對面),Shulin Dist,"YouBike2.0_Ln. 125, Junying St. Intersection","No. 250, Junying St.(Opposite)",13,1
1125,500231053,YouBike2.0_中正路248巷口,10,1,樹林區,20231118113914,25.00717,121.41774,中正路246號(對面),Shulin Dist,"YouBike2.0_Ln. 248, Zhongzheng Rd. Intersection","No. 246, Zhongzheng Rd.(Opposite)",9,1
1126,500231055,YouBike2.0_柑園街二段363巷口,12,2,樹林區,20231118113914,24.94909,121.36809,柑園街二段357號對面(西側),Shulin Dist,"YouBike2.0_Ln. 363, Sec. 2, Ganyuan St. Intersection","No. 357, Sec. 2, Ganyuan St.(Opposite)",10,1
1127,500231056,YouBike2.0_獇寮公園,12,0,樹林區,20231118113914,25.00694,121.41264,保安街二段327號東側,Shulin Dist,YouBike2.0_Qiangliao Park,"No. 327, Sec. 2, Bao'an St.（east）",12,1
1128,500231057,YouBike2.0_三俊街65巷口,15,4,樹林區,20231118113914,25.01585,121.41359,三俊街63號(對面),Shulin Dist,"YouBike2.0_Ln. 65, Sanjun St. Intersection","No. 63, Sanjun St.(Opposite)",11,1
1129,500231058,YouBike2.0_俊興俊安街口,15,2,樹林區,20231118113914,25.01187,121.41691,俊興街148號(旁),Shulin Dist,YouBike2.0_Junxing Jun'an St. Intersection,"No. 148, Junxing St.",13,1
1130,500231059,YouBike2.0_樹林藝文綜合行政大樓停車場,18,8,樹林區,20231118113914,24.99636,121.42853,樹新路135號(對面),Shulin Dist,YouBike2.0_Shulin Art & Administrative Center Parking Lot,"No. 135, Shuxin Rd.(Opposite)",10,1
1131,500231060,YouBike2.0_保安立體停車場,12,8,樹林區,20231118113914,24.99334,121.42652,保安街一段7號(旁),Shulin Dist,YouBike2.0_Bao An Parking Lot,"No. 7, Sec. 1, Bao'an St.",4,1
1132,500231061,YouBike2.0_大雅佳園路口,14,11,樹林區,20231118113914,24.94447,121.38067,大雅路1號,Shulin Dist,YouBike2.0_Daya & Jiayuan St. Intersection,"No. 1, Daya Rd.",3,1
1133,500231062,YouBike2.0_樹林區第三平面停車場,13,0,樹林區,20231118113914,24.98928,121.41107,光明街9號(對面),Shulin Dist,"YouBike2.0_Parking Lot No.3, Shulin","No. 9, Guangming St.(Opposite)",13,1
1134,500231063,YouBike2.0_學府大雅路口,15,1,樹林區,20231118113914,24.95041,121.37901,學府路298號,Shulin Dist,YouBike2.0_Xuefu Daya Rd. Intersection,"No. 298, Xuefu Rd.",14,1
1135,500231064,YouBike2.0_彭厝市場,22,0,樹林區,20231118113914,24.97848,121.41828,太平路122號後方,Shulin Dist,YouBike2.0_Pengcuo Market,"No.112, Taiping Rd. (back)",22,1
1136,500231065,YouBike2.0_福順街,13,0,樹林區,20231118113914,24.97913,121.41555,福順街27號(對面),Shulin Dist,YouBike2.0_Fushun St.,"No. 27, Fushun St. (Opposite)",13,1
1137,500231066,YouBike2.0_佳園學成路口,22,11,樹林區,20231118113914,24.94695,121.38500,佳園路三段260號(前),Shulin Dist,YouBike2.0_Jiayuan Rd. & Xuecheng Rd. Intersection,"No. 260, Sec. 3, Jiayuan Rd. (Front)",11,1
1138,500231067,YouBike2.0_東豐街85巷口,12,2,樹林區,20231118113914,24.97375,121.41016,東豐街83-1號(前),Shulin Dist,"YouBike2.0_Ln. 85, Dongfeng St. Intersection","No. 83-1, Dongfeng St. (Front)",10,1
1139,500231068,YouBike2.0_八德中華路口,15,4,樹林區,20231118113914,24.98144,121.42002,八德街87號(前),Shulin Dist,YouBike2.0_Zhonghua Rd. & Bade St. Intersection,"No. 87, Bade St. (Front)",11,1
1140,500232001,YouBike2.0_牡丹車站,60,1,雙溪區,20231118113914,25.0590226,121.8518644,牡丹里牡丹路51號,Shuangxi Dist,YouBike2.0_Mudan Station,"No. 51, Mudan Rd. Mudan village",59,1
1141,500232002,YouBike2.0_雙溪車站,55,28,雙溪區,20231118113914,25.03914,121.86650,朝陽街1號北側,Shuangxi Dist,YouBike2.0_Shuangxi Sta.,"No. 1, Chaoyang St.(North)",27,1
1142,500233001,YouBike2.0_捷運徐匯中學站(1號出口),28,5,蘆洲區,20231118113914,25.08047,121.47985,中山一路12號(對面),Luzhou Dist,YouBike2.0_MRT St.Ignatius High School Sta. (Exit 1),"No.12, Zhongshan 2nd Rd. (Oppsite)",23,1
1143,500233002,YouBike2.0_溪墘公園,21,6,蘆洲區,20231118113914,25.07997,121.47621,信義路73巷6號(對面),Luzhou Dist,YouBike2.0_Si Cian Park,"No.6, Ln. 73, Xinyi Rd. (Oppsite)",15,1
1144,500233003,YouBike2.0_蘆洲中路公園,39,15,蘆洲區,20231118113914,25.0818,121.46822,正和街72巷16號(對面),Luzhou Dist,YouBike2.0_Luzhou Zhonglu Park,"No.16, Ln. 72, Zhongzheng Rd. (Oppsite)",24,1
1145,500233004,YouBike2.0_蘆洲李宅古蹟,17,4,蘆洲區,20231118113914,25.08496,121.46655,中正路185巷68弄9號(對面人行道),Luzhou Dist,YouBike2.0_The Luzhou Lee Family,"No.9, Aly. 68, Ln. 185, Zhongzheng Rd. (Oppsite)",13,1
1146,500233005,YouBike2.0_永安南路九芎街71巷口,25,6,蘆洲區,20231118113914,25.07756,121.46607,永安南路二段40-3號(斜對面),Luzhou Dist,"YouBike2.0_Yong' an S. Rd. & Ln. 71, Jiuqiong St Intersection","No.40, Sec. 2, Yong'an S. Rd. (Oppsite)",19,1
1147,500233006,YouBike2.0_永安圖書館,26,16,蘆洲區,20231118113914,25.07860,121.46223,永安南路二段152號(對面),Luzhou Dist,YouBike2.0_Yong-an Library,"No.152, Sec. 2, Yong'an S. Rd. (Oppsite)",10,1
1148,500233007,YouBike2.0_蘆洲中原公園,54,11,蘆洲區,20231118113914,25.08332,121.46389,光華路186巷31-45號(公園側人行道),Luzhou Dist,YouBike2.0_Zhung Yuan Park,"No.31, Ln. 186, Guanghua Rd.",38,1
1149,500233008,YouBike2.0_鴨母港抽水站,25,14,蘆洲區,20231118113914,25.08294,121.45673,永安南路二段342號(對面),Luzhou Dist,YouBike2.0_Yamugang Pumping Station,"No.342, Sec. 2, Yong'an S. Rd. (Oppsite)",11,1
1150,500233009,YouBike2.0_永康公園,35,9,蘆洲區,20231118113914,25.08492,121.45821,長安街220巷3號(對面公園人行道),Luzhou Dist,YouBike2.0_Yongkang Park,"No.3, Ln. 220, Chang'an St. (Oppsite)",17,1
1151,500233010,YouBike2.0_三民高中(民權路),40,0,蘆洲區,20231118113914,25.08802,121.47393,民權路90號(對面),Luzhou Dist,YouBike2.0_Sanmin Senior High School(Minquan Rd.),"No.90, Minquan Rd. (opposite)",40,1
1152,500233011,YouBike2.0_捷運三民高中站(1號出口),12,0,蘆洲區,20231118113914,25.08582,121.47272,三民路105號(旁),Luzhou Dist,YouBike2.0_Sanmin Senior High School Sta. (Exit 1),"No.105, Sanmin Rd.",12,0
1153,500233012,YouBike2.0_永平公園,26,14,蘆洲區,20231118113914,25.08999,121.45942,永平街1號(旁),Luzhou Dist,YouBike2.0_Yongping Park,"No.1, Yongping St.",12,1
1154,500233013,YouBike2.0_林建生紀念圖書館,33,2,蘆洲區,20231118113914,25.08843,121.46988,三民路178號(前),Luzhou Dist,YouBike2.0_Lin Jian Sheng Memorial Library,"No. 178, Sanmin Rd.",31,1
1155,500233014,YouBike2.0_捷運蘆洲站,65,37,蘆洲區,20231118113914,25.09164,121.46403,三民路503號(對面),Luzhou Dist,YouBike2.0_MRT Luzhou Sta.,"No.503, Sanmin Rd. (opposite)",28,1
1156,500233015,YouBike2.0_柳堤公園,41,17,蘆洲區,20231118113914,25.08799,121.46219,長樂路/光明路口(東北側),Luzhou Dist,YouBike2.0_Liuti Park,Changle Rd./Guangming Rd. Intersection,24,1
1157,500233016,YouBike2.0_彩虹兒童公園,18,0,蘆洲區,20231118113914,25.08871,121.46460,光榮路120巷8弄23-41號(對面),Luzhou Dist,YouBike2.0_Caihong Children's Park,"No.23, Aly. 8, Ln. 120, Guangrong Rd. (opposite)",18,1
1158,500233017,YouBike2.0_蘆洲三民公園,20,1,蘆洲區,20231118113914,25.09431,121.46013,三民路615號(對面),Luzhou Dist,YouBike2.0_Luchou Sanmin Park,"No.615, Sanmin Rd. (opposite)",19,1
1159,500233018,YouBike2.0_仁愛廣場,38,12,蘆洲區,20231118113914,25.09057,121.47162,民權路141號(旁),Luzhou Dist,YouBike2.0_Renai Square,"No.141, Minquan Rd.",26,1
1160,500233019,YouBike2.0_蘆洲延平派出所,33,2,蘆洲區,20231118113914,25.08162,121.46162,長安街102巷5弄6號(對面),Luzhou Dist,YouBike2.0_Luzhou Yanping Police Station,"No.6, Aly. 5, Ln. 102, Chang’an St., Luzhou Dist.",25,1
1161,500233020,YouBike2.0_蘆洲國民運動中心,50,16,蘆洲區,20231118113914,25.09195,121.46161,長興路397號(對面),Luzhou Dist,YouBike2.0_Luzhou Civil Sports Center,"Ln. 397, Changxing Rd.(Opposite)",34,1
1162,500233021,YouBike2.0_三民中山一路口,22,1,蘆洲區,20231118113914,25.08223,121.476,三民路8號前,Luzhou Dist,YouBike2.0_Sanmin & Zhongshan 1st Rd. Intersection,"No.8, Sanmin Rd.",21,1
1163,500233022,YouBike2.0_永安兒童公園,20,5,蘆洲區,20231118113914,25.08227,121.48224,永安北路2段/永安北路2段35巷,Luzhou Dist,YouBike2.0_Yongan Children's Park,"Sec. 2, Yong’an N. Rd./ Ln. 35, Sec. 2, Yong’an N. Rd.(intersection)",15,1
1164,500233023,YouBike2.0_鷺江廣場,22,3,蘆洲區,20231118113914,25.08562,121.47769,信義路319巷22號(旁邊機車格前),Luzhou Dist,YouBike2.0_Lu Jiang square,"No.22, Ln. 319, Xinyi Rd.(side)",19,1
